Period Name,Position,Total Duration,Total Distance,Meterage Per Minute,HSD,VHSD,VHSD Relative,Sprint Distance,Velocity B7+ Total # Efforts (Gen 2) (Set 2),Maximum Velocity,Acceleration B2-3 Total Efforts (Gen 2),Deceleration B2-3 Total Efforts (Gen 2),Acceleration B3 Efforts (Gen 2),Deceleration B3 Distance (Gen 2),Max Acceleration,Max Deceleration,Acceleration Density,Total Acceleration Load,Running Imbalance,Total IMA,RHIE Total Bouts,Meta Energy (KJ/kg),HSD Per Minute,VHSD Per Minute,Sprint Distance Per Minute,RHIE Bouts Per Minute,Meta Energy (kj/kg) Per Minute,HI Accels Per Minute,VHI Accels Per Minute
Pairs Block 7 (Team 2),Edges,0 days 00:08:08,487.55597,59.869345,105.3,1.98,6.005,0,0,6.77527,5,1,1,0,4.04689,-2.982505,0.381175,186.250545,3.56549,1,0.5,2.567415,0.215505,0.00405,0,0.001025,0.001255,0.010235,0.002045
Pairs Block 7 (Team 2),Middles,0 days 00:08:08,462.071655,56.74,49.285,1.1675,14.0775,0,0,6.823035,5.75,0.25,1.25,0,3.8143475,-2.5665275,0.3607675,176.278185,-0.9406525,0.5,0.25,2.3534825,0.100865,0.00239,0,0.0005125,0.0011525,0.011765,0.0025575
Pairs Block 7 (Team 2),Outside Backs,0 days 00:08:08,613.174135,75.2946,82.255,13.4575,7.8725,0,0,7.1701025,4.75,0.5,0,0,3.608625,-2.4736625,0.369355,180.475375,-0.0742775,0.25,0,3.0804475,0.16834,0.0275425,0,0,0.0015075,0.0097225,0
Pairs Block 7 (Team 2),Service,0 days 00:08:08,539.059915,66.1937575,55.2725,0.815,0,0,0,5.94072,8.25,0.5,1.75,0,3.6474,-2.375105,0.4283975,209.323825,2.3116425,0.25,0,2.78244,0.1131175,0.0016675,0,0,0.00136,0.0168875,0.0035825
Pairs Transition,Edges,0 days 00:09:49,559.888264,56.952268,97.912,2.882,8.378,0,0,6.872518,8.8,0.4,1.2,0,4.020854,-2.331988,0.34924,205.998466,3.52831,0.4,0.4,2.92683,0.165994,0.004886,0,0.00068,0.001186,0.014916,0.002036
Pairs Transition,Middles,0 days 00:09:49,541.3094471,55.06241714,31.25428571,1.995714286,11.88,0,0,6.33243,8.285714286,0.142857143,0.571428571,0.058571429,3.917004286,-2.104054286,0.330505714,194.9494271,-0.307734286,0.714285714,0,2.681915714,0.052987143,0.003382857,0,0,0.001088571,0.014047143,0.00097
Pairs Transition,Outside Backs,0 days 00:09:49,603.5564875,61.39423625,152.4512488,14.67875,14.7,0,0,7.33661875,6.375,0,0.25,0,3.70145875,-2.15755625,0.3262625,192.4458488,-0.0582625,1.25,1.375,3.10277125,0.25845625,0.02488625,0,0.00233375,0.0012575,0.0108075,0.000425
Pairs Transition,Service,0 days 00:09:49,702.036674,71.411716,83.360002,0.95,0,0,0,5.499824,9,0.2,0.6,0,3.50285,-2.116034,0.419876,247.664518,1.184418,4.4,0.4,3.52168,0.141324,0.00161,0,0.00068,0.001428,0.01526,0.001018
Pairs Transition,Unknown,0 days 00:09:49,435.80878,44.33081,124.02,2.01,24.57,0,0,7.01973,3,0,0,0,3.39465,-2.5289,0.24233,142.93578,4.14137,2,2,2.23946,0.21026,0.00341,0,0.00339,0.00091,0.00509,0
Pass - Rockies Bumpers - FWDS,Edges,0 days 00:14:20,757.92311,52.86606,105.07,0.5,6.47,0,0,6.943105,8.25,1.75,0.25,0.4025,3.85652,-4.46503,0.3215025,276.5542,-1.0291775,3.25,3,3.9213925,0.122145,0.0005825,0,0.0034875,0.00109,0.0095925,0.00029
Pass - Rockies Bumpers - FWDS,Middles,0 days 00:14:20,785.511378,54.790376,40.8,0,2.44,0,0,6.509694,8.8,2.2,1.2,0.032,4.088348,-3.780066,0.325224,279.75935,-3.9088,1,0.2,3.95377,0.047432,0,0,0.000232,0.001098,0.01023,0.001396
Pass - Rockies Bumpers - FWDS,Service,0 days 00:14:20,788.1436967,54.97398333,61.75666667,7.866666667,18.35333333,0,0,6.490266667,7,1.666666667,1.333333333,0.623333333,3.821306667,-3.513986667,0.326866667,281.17087,-1.274286667,1.333333333,1.333333333,3.928226667,0.071793333,0.009146667,0,0.00155,0.00109,0.00814,0.00155
Passing,Edges,0 days 00:04:09.333333333,308.79677,74.09401333,21.68666667,0,0,0,0,5.89919,7.333333333,0,1.333333333,0,3.899876667,-2.279243333,0.508173333,127.0672233,0,1.333333333,1,1.724286667,0.08671,0,0,0.003996667,0.00165,0.029326667,0.005336667
Passing,Middles,0 days 00:04:09,293.8172,70.55564,15.82,0,0,0,0,6.02468,11,0,4,0,4.3165,-2.40725,0.55192,137.90172,0,0,0,1.68182,0.06332,0,0,0,0.00161,0.04402,0.01601
Passing,Outside Backs,0 days 00:05:02,169.24287,33.559955,0,0,0,0,0,2.33208,0,0,0,0,1.361695,-0.67715,0.382855,115.843655,0,0,0,0.72151,0,0,0,0,0.00057,0,0
Passing,Service,0 days 00:05:02,300.94222,59.67523667,0,0,0,0,0,4.310806667,0.666666667,0.333333333,0,0,2.485526667,-2.515286667,0.399793333,120.9701333,0,2.666666667,0,1.418716667,0,0,0,0,0.00112,0.0022,0
Pedulum Strike - Back 5,Outside Backs,0 days 00:14:52.400000,883.167395,59.335598,21.532,0.947,1.474,0,0,6.135341,2.4,1,0.1,0.052,3.299214,-3.019664,0.265537,237.322909,-2.592558,0.7,0.6,4.194488,0.024088,0.001089,0,0.000673,0.001122,0.002624,0.000114
Pedulum Strike - Back 5,Service,0 days 00:15:11,785.711335,51.8593775,1.0475,0,0,0,0,5.45105,3.75,2.75,0.25,0.1525,3.478725,-3.51315,0.2663875,242.0107125,0.58191,1,1,3.7673075,0.001025,0,0,0.0009775,0.0009875,0.003955,0.000245
Pedulum Strike - Back 5,Unknown,0 days 00:14:20,970.35699,67.65448,3.76,0,0,0,0,5.77642,2,2,0,0,2.95585,-3.59212,0.30984,266.63704,15.21238,1,0,4.60884,0.00437,0,0,0,0.00128,0.00232,0
Pendulum,Edges,0 days 00:09:40,429.308552,44.388268,21.276,0,4.136,0,0,6.48589,1,0.2,0,0,2.995462,-2.31316,0.229954,133.442446,1.530104,0,0,2.042394,0.036664,0,0,0,0.000842,0.001722,0
Pendulum,Outside Backs,0 days 00:11:40.913043478,756.675183,63.55955261,25.77217391,1.398695652,0.410434783,0,0,6.440421304,9.869565217,9.52173913,0.347826087,1.68173913,3.658336522,-3.299727391,0.327206957,246.3395791,-0.648521304,2.173913043,0.565217391,3.904886087,0.040306522,0.00239913,0,0.000691739,0.001276957,0.010950435,0.000500435
Pendulum,Service,0 days 00:09:44.900000,621.375571,62.862661,9.901,1.173,0.48,0,0,5.802626,4.3,5.8,0.2,1.27,3.283575,-3.088998,0.331365,204.955493,1.643663,3.6,0.4,3.098066,0.016043,0.002021,0,0.000352,0.001223,0.004964,0.000362
Pendulum,Unknown,0 days 00:09:40,322.51996,33.34689,19.29,9.91,11.26,0,0,7.37971,2,3,0,0,3.2263,-3.56625,0.20059,116.40216,-2.80458,2,0,1.62657,0.03324,0.01708,0,0,0.00067,0.00345,0
Pendulum & Strike,Edges,0 days 00:12:50,951.052155,74.0224025,8.58,0,0,0,0,5.8194325,1.5,0.25,0,0,2.9894725,-2.58439,0.3426525,264.1466075,0.3175675,0,0,4.4478275,0.0111325,0,0,0,0.001375,0.001945,0
Pendulum & Strike,Outside Backs,0 days 00:12:03.120000,771.3020236,64.1649608,26.536,0,0.8928,0,0,6.2348324,2.64,0.68,0.2,0.0396,3.4402492,-2.9810652,0.2759092,199.7333304,0.796746,0.64,0.16,3.6474768,0.037726,0,0,0.0002328,0.0012088,0.003688,0.000274
Pendulum & Strike,Service,0 days 00:12:19.187500,777.4259506,63.20650813,13.566875,2.120625,1.261875,0,0,6.117823125,2.5,1.625,0.3125,0.53625,3.41248625,-3.4966125,0.30738,227.6585013,2.21583625,1.3125,0.375,3.710045625,0.01855625,0.002891875,0,0.00050875,0.001201875,0.003395,0.000426875
Pendulum & Strike,Unknown,0 days 00:12:05.500000,640.972565,53.376885,16.745,0,0,0,0,6.22247,2.5,0,0,0,3.501325,-2.25389,0.23067,167.36249,0.43393,0,0,3.003575,0.02389,0,0,0,0.000995,0.003495,0
Pendulum - BACKS,Edges,0 days 00:08:22,506.84619,60.54907,10.86,0,0,0,0,5.96773,17,7,0,1.4,3.54094,-3.91836,0.3995,200.6488,9.17838,0,4,2.79622,0.02162,0,0,0.00796,0.00133,0.03385,0
Pendulum - BACKS,Outside Backs,0 days 00:08:22,532.9043238,63.66204125,8.3675,0,0,0,0,5.7699,7.375,4.25,0.125,0.0425,3.46740875,-3.22810125,0.3675225,184.5876038,0.8966225,1.125,4.125,2.78356875,0.01666,0,0,0.0082125,0.00132625,0.0146825,0.00024875
Pendulum - BACKS,Service,0 days 00:08:22,460.9992325,55.0720825,28.8175,4.48,3.795,0,0,5.977395,5,3.75,0,0.1725,3.235715,-3.4370175,0.365075,183.3592375,0.76786,0,3.75,2.4272975,0.057375,0.00892,0,0.0074675,0.001155,0.0099575,0
Pendulum - Backs,Edges,0 days 00:05:51,462.09082,78.81026,12.67,0,0,0,0,6.14576,1,0,0,0,2.96559,-2.51918,0.38094,134.01505,5.39824,1,1,2.20653,0.03601,0,0,0.00284,0.0015,0.00284,0
Pendulum - Backs,Outside Backs,0 days 00:05:30.777777777,315.4952967,56.40643556,6.565555556,0,0,0,0,5.397963333,0.777777778,0.333333333,0.111111111,0.045555556,3.028317778,-2.184245556,0.271215556,91.29694111,0.872536667,0,0.222222222,1.489031111,0.018664444,0,0,0.000631111,0.001057778,0.00221,0.000315556
Pendulum - Backs,Service,0 days 00:05:51,297.275116,50.700702,2.278,0,0,0,0,4.823044,0.6,0.4,0,0,2.724084,-2.47965,0.25706,90.433442,0.976256,0.4,0.2,1.394224,0.006476,0,0,0.000568,0.000946,0.001706,0
Poles to 45 & Cone Passing,Edges,0 days 00:06:52,407.075946,59.188088,0,0,0,0,0,4.615402,6,0.4,0,0,3.21782,-2.348762,0.468902,193.498516,0,5.2,0,2.100468,0,0,0,0,0.001216,0.01454,0
Poles to 45 & Cone Passing,Middles,0 days 00:06:52,405.8434075,59.00888125,0,0,0,0,0,4.79587,7.625,0,0,0,3.292255,-2.1615,0.4615425,190.46038,0,3.875,0.125,2.089655,0,0,0,0.0003025,0.00121125,0.0184775,0
Poles to 45 & Cone Passing,Outside Backs,0 days 00:06:52,406.2657238,59.07028375,0,0,0,0,0,4.84474375,6.875,0,0,0,3.3254325,-2.224245,0.44504625,183.653015,0,4.375,0.25,2.07002125,0,0,0,0.000605,0.00119875,0.01666,0
Poles to 45 & Cone Passing,Service,0 days 00:06:52,436.3407383,63.44313833,0.91,0,0,0,0,4.999633333,8.333333333,0,0.166666667,0,3.614276667,-2.323476667,0.502281667,207.270905,0,5.333333333,0.333333333,2.27135,0.002205,0,0,0.000806667,0.001316667,0.020196667,0.000403333
Poles to 45 & Cone Passing,Unknown,0 days 00:06:52,434.54004,63.18132,0,0,0,0,0,5.18327,9,1,0,0,3.80635,-2.92728,0.51103,210.88049,0,3,0,2.31333,0,0,0,0,0.00134,0.02181,0
Position Specific Speed - Backs,Outside Backs,0 days 00:05:00,292.375914,58.422603,0,0,0,0,0,4.950311,7.8,3.6,0.1,0.742,3.653351,-4.063508,0.270811,81.316096,0,0.6,2.4,1.514954,0,0,0,0.007992,0.001207,0.025974,0.000333
Position Specific Speed - Backs,Service,0 days 00:05:00,297.2871917,59.40397667,0.173333333,0,0,0,0,5.24739,8,3.5,0.166666667,0.5,3.715126667,-4.126411667,0.284791667,85.51451167,0,0.5,2.5,1.551093333,0.000576667,0,0,0.008325,0.001233333,0.02664,0.000555
Position Specific Speed - Backs,Unknown,0 days 00:05:00,291.77502,58.30253,0,0,0,0,0,5.55039,6,3,0,0.62,3.96787,-4.13518,0.25163,75.55634,0,1,2,1.53499,0,0,0,0.00666,0.00122,0.01998,0
Position Speciifc Speed - Forwards,Edges,0 days 00:04:59,227.6555125,45.6025475,0,0,0,0,0,4.988975,4,3.25,0.75,0,3.910355,-3.73914,0.2882625,86.3434625,2.3648975,0.5,0.75,1.1828425,0,0,0,0.002505,0.000945,0.013355,0.002505
Position Speciifc Speed - Forwards,Middles,0 days 00:04:59,252.7232863,50.6239675,1.32,0,0.21625,0,0,5.2417625,4.125,3.25,0.375,0.37875,3.8773675,-4.33900125,0.311525,93.3109625,-0.37200375,1.375,0.875,1.306665,0.0044075,0,0,0.0029225,0.0010425,0.01377,0.0012525
Position Speciifc Speed - Forwards,Service,0 days 00:04:59,265.671995,53.217775,4.505,0,0.2525,0,0,5.5849725,5.25,2.5,0.75,0.3125,4.0526025,-4.263845,0.3294,98.6655625,-1.0514975,1.75,1.5,1.388245,0.01504,0,0,0.00501,0.0011075,0.017525,0.002505
Positional Speed,Edges,0 days 00:04:11,195.635468,46.765454,20.822,11.37,13.29,0,0,4.630874,1,0.8,0.2,0.046,2.753032,-2.689756,0.323796,81.273042,1.012572,1.6,0.4,0.996212,0.082956,0.0453,0,0.001594,0.00095,0.003984,0.000796
Positional Speed,Middles,0 days 00:04:11,125.6479225,30.03536,0,0,0,0,0,3.70189,1.5,1.75,0,0,3.1872725,-3.204195,0.3226875,80.9949475,0,2.5,0,0.697545,0,0,0,0,0.000665,0.0059725,0
Positional Speed,Outside Backs,0 days 00:04:11,293.3165133,70.1155,70.62666667,40.27833333,40.84833333,0,0,7.790838333,1.833333333,2.333333333,0.5,0.778333333,3.789255,-4.273756667,0.31149,78.18410667,0,0.333333333,1.666666667,1.540608333,0.281381667,0.160471667,0,0.00664,0.001465,0.007303333,0.001991667
Positional Speed,Service,0 days 00:04:11,166.654875,39.83781833,0,0,0,0,0,3.341628333,0.166666667,0,0,0,2.297106667,-2.38152,0.307843333,77.26891667,0,2,0,0.82508,0,0,0,0,0.000785,0.000663333,0
Positional Speed,Unknown,0 days 00:04:11,295.54593,70.64843,86.5,49.29,55.19,6.29,1,8.29865,3,2,0,0,3.8647,-3.95966,0.27993,70.2614,0,0,2,1.55041,0.34462,0.19637,0,0.00797,0.00148,0.01195,0
Positional Tackle,Edges,0 days 00:15:49,766.9838125,48.4814,18.1175,0,0,0,0,5.998715,13.5,7.5,0.5,1.005,3.92602,-5.02682,0.3298175,313.0644225,0,10.25,2,4.1262925,0.019085,0,0,0.002105,0.00104,0.0142225,0.0005275
Positional Tackle,Middles,0 days 00:15:49,842.112915,53.2303425,1.1625,0,0,0,0,5.4225375,17.75,5.75,0.25,1.705,3.8303425,-4.7282725,0.3485175,330.8166825,0.7959475,4.5,0.75,4.46088,0.001225,0,0,0.00079,0.0011225,0.0187025,0.0002625
Positional Tackle,Outside Backs,0 days 00:15:49,553.3482256,34.97739444,0.14,0,0,0,0,5.151103333,3.777777778,7.333333333,0.111111111,0.761111111,3.522716667,-4.997017778,0.279593333,265.3943133,0,7,0.333333333,2.811533333,0.000147778,0,0,0.000351111,0.000707778,0.003978889,0.000116667
Positional Tackle,Service,0 days 00:15:49,762.2600817,48.18281167,8.593333333,0,0,0,0,5.567578333,13.5,4.666666667,2.166666667,0.978333333,4.110995,-4.312653333,0.327766667,311.11907,1.203358333,6.166666667,1.666666667,3.991515,0.009053333,0,0,0.001755,0.001006667,0.014223333,0.002281667
Positional Tackle,Unknown,0 days 00:15:49,511.33307,32.3216,0,0,0,0,0,5.48325,5,9,2,0.93,4.15989,-5.35414,0.29528,280.2854,0,11,2,2.75926,0,0,0,0.00211,0.00069,0.00527,0.00211
Primer,Edges,0 days 00:04:09.777777777,144.8618111,34.90353889,0,0,0,0,0,2.667273333,0,0,0,0,1.75015,-1.839206667,0.399154444,99.33011556,0,7.444444444,1.111111111,0.68932,0,0,0,0.004515556,0.000661111,0,0
Primer,Middles,0 days 00:04:14.384615384,156.4028469,36.94844308,0,0,0,0,0,2.96568,0.307692308,0.307692308,0,0,2.127153077,-2.328285385,0.412116923,104.3585315,0,8.692307692,1.153846154,0.761948462,0,0,0,0.004514615,0.000716923,0.00111,0
Primer,Outside Backs,0 days 00:04:12.500000,151.4917389,36.008765,0,0,0,0,0,2.872222222,0.111111111,0.111111111,0,0,1.801115,-2.215793333,0.409681667,103.0816444,0,7.5,1.111111111,0.737919444,0,0,0,0.004431667,0.000697222,0.000400556,0
Primer,Service,0 days 00:04:15.222222222,153.8049833,36.33497722,0,0,0,0,0,2.841191667,0,0,0,0,1.780138889,-2.201949444,0.416064444,105.5955778,0,8.611111111,1.222222222,0.751879444,0,0,0,0.004916111,0.000707222,0,0
Pumble and Pads,Edges,0 days 00:03:35,124.915324,34.798586,0,0,0,0,0,2.924678,0,0,0,0,2.006334,-2.298782,0.427816,92.142822,0,6.4,0.8,0.63367,0,0,0,0.003712,0.000704,0,0
Pumble and Pads,Middles,0 days 00:03:35,134.1293471,37.36540286,0,0,0,0,0,2.932032857,0.142857143,0.285714286,0,0,2.255462857,-2.362722857,0.444508571,95.7382,0,9,1.428571429,0.682645714,0,0,0,0.006632857,0.000758571,0.000662857,0
Pumble and Pads,Outside Backs,0 days 00:03:35,132.1637325,36.81783,0,0,0,0,0,2.8061425,0,0.125,0,0,1.55661,-1.9880925,0.42633,91.82302875,0,7.5,1,0.57900375,0,0,0,0.00464125,0.0006425,0,0
Pumble and Pads,Service,0 days 00:03:35,140.529371,39.148305,0,0,0,0,0,2.998827,0.1,0,0,0,1.887414,-2.079082,0.455649,98.137687,0,6.8,1.2,0.6292,0,0,0,0.005572,0.000698,0.000464,0
Push Game,Edges,0 days 00:05:10.294117647,670.6041906,130.6646565,9.417058824,0,0.105882353,0,0,5.850747059,2.470588235,3,0.058823529,0.180588235,3.289347059,-3.432047647,0.668755882,204.3458129,5.023132941,1.823529412,1.470588235,3.359587059,0.030897059,0,0,0.005482941,0.002615294,0.009117647,0.000190588
Push Game,Middles,0 days 00:05:00.107142857,647.584885,130.1178661,11.08571429,1.0475,3.581785714,0.464642857,0.035714286,6.026989286,2.607142857,3.071428571,0,0.434642857,3.332785714,-3.749615714,0.686996429,204.2807436,0.556874286,3.178571429,1.714285714,3.276207143,0.036741071,0.002679286,0,0.006783929,0.002628571,0.009120714,0
Push Game,Outside Backs,0 days 00:05:08.128205128,621.4463746,122.1811954,17.23717949,1.568974359,0.580769231,0,0,6.313296923,2.153846154,2.538461538,0.076923077,0.432564103,3.314107692,-3.732423846,0.570593333,173.5048415,0.99782,2.179487179,1.051282051,3.067672564,0.057726667,0.005106667,0,0.003767692,0.002407179,0.007540513,0.000319487
Push Game,Service,0 days 00:05:02.085714285,675.7624314,135.1019457,17.38228571,1.516285714,1.102571429,0,0,6.151285714,2.4,3.542857143,0.085714286,0.482857143,3.302833429,-4.007240286,0.67363,202.2593214,0.860347714,2.628571429,1.8,3.406187429,0.051911714,0.003238857,0,0.006384,0.002710286,0.008068857,0.000243143
Push Game,Unknown,0 days 00:03:13.333333333,431.4366033,126.90783,9.433333333,0,0,0,0,5.518883333,0.333333333,1.333333333,0,0,2.626866667,-3.268176667,0.589666667,123.8385933,0.955443333,0.666666667,1,2.119183333,0.039763333,0,0,0.004196667,0.002463333,0.001413333,0
Push Game (1),Edges,0 days 00:04:04.625000,542.0894213,132.2940863,14.963125,2.30875,3.60125,0,0,6.12109,3.25,2.9375,0.125,0.089375,3.32420875,-3.541991875,0.720506875,176.4607463,2.859256875,1.375,0.75,2.780046875,0.05968375,0.0084625,0,0.002885,0.00270625,0.013455625,0.00051875
Push Game (1),Middles,0 days 00:04:08.500000,542.5198718,130.5548882,12.62454545,2.663181818,3.541818182,0.873636364,0.045454545,6.139139091,3.454545455,3.590909091,0.136363636,0.276363636,3.461364545,-3.699594545,0.74727,185.9704964,0.361365909,2.590909091,0.909090909,2.817866818,0.048873636,0.009761364,0,0.003487727,0.002702727,0.014098636,0.000544091
Push Game (1),Outside Backs,0 days 00:04:04.620689655,492.1964728,120.0002821,23.49344828,6.03862069,6.17862069,0.91,0.068965517,6.652537931,2.137931034,2.310344828,0.206896552,0.400344828,3.419342414,-3.870791724,0.611477931,150.1538476,-0.207408621,1.448275862,0.793103448,2.488586897,0.093806897,0.023728276,0,0.003056897,0.002415862,0.008681034,0.000840345
Push Game (1),Service,0 days 00:04:06.880000,564.7907612,136.6325588,15.1784,4.5328,4.6652,2.384,0.08,6.228576,3.08,3.2,0.08,0.2632,3.3727592,-3.8898756,0.7252992,179.4986072,1.0139696,2.16,0.68,2.8846312,0.0588732,0.0169072,0,0.0025812,0.0027812,0.0124312,0.0003412
Push Game (1),Unknown,0 days 00:03:47,403.521,106.51207,1.5,0,0,0,0,5.63366,0,1,0,0,1.92483,-3.42348,0.48128,109.39905,0,2,0,1.95203,0.0066,0,0,0,0.00205,0,0
Push Game (2),Edges,0 days 00:03:46.411764705,511.0631035,135.50522,17.13470588,3.595882353,4.840588235,0,0,6.269481176,1.941176471,3.058823529,0,0.242941176,3.165748824,-3.568005294,0.654466471,148.0740465,1.519948235,1.117647059,0.588235294,2.575687647,0.069345294,0.013462353,0,0.002815294,0.002718824,0.00845,0
Push Game (2),Middles,0 days 00:03:37.285714285,481.33068,132.531029,14.27428571,1.416666667,3.484761905,0.32047619,0.047619048,6.064431429,2.571428571,3.095238095,0.095238095,0.425714286,3.20175,-3.780287619,0.673594286,147.4017086,-0.077478571,1.714285714,0.761904762,2.449814286,0.062795238,0.005164286,0,0.003589048,0.002679524,0.010969048,0.000365238
Push Game (2),Outside Backs,0 days 00:03:49.074074074,487.9540056,127.5481452,23.66259259,2.907407407,2.346296296,0.207777778,0.037037037,6.599738519,1.814814815,2,0.111111111,0.494814815,3.263805185,-3.810924815,0.563261111,129.2272856,1.560442963,1.851851852,0.703703704,2.421154074,0.102124444,0.012924444,0,0.003231111,0.002521852,0.007716667,0.000432963
Push Game (2),Service,0 days 00:03:41.080000,507.2835156,137.6159796,10.0932,1.2088,1.2696,0.5616,0.04,5.9886168,1.96,2.44,0.08,0.2944,3.286906,-3.74483,0.6679484,146.9081552,1.563414,2.28,0.68,2.5455584,0.0428332,0.0048636,0,0.003246,0.002752,0.0088548,0.0003068
Push Game (2),Unknown,0 days 00:04:34,655.85449,143.45024,99.3,9.05,13.29,0,0,7.34273,1,0,0,0,3.09253,-2.58511,0.52731,144.65181,-3.11891,3,1,3.14647,0.36199,0.03299,0,0.00365,0.00274,0.00365,0
Push Game - 1,Edges,0 days 00:04:01,563.2759125,139.840095,10.105,0,0,0,0,5.830905,2.5,2,0,0.055,3.3205675,-3.282015,0.67769,163.7838725,1.49881,1,1.5,2.815815,0.0418125,0,0,0.00621,0.0027825,0.010345,0
Push Game - 1,Middles,0 days 00:04:01,565.533305,140.4005217,9.986666667,0,1.665,0,0,6.097405,3.166666667,3.5,0.166666667,0.148333333,3.647325,-3.981818333,0.727365,175.789285,0.41132,1.666666667,1.5,2.913068333,0.041321667,0,0,0.00621,0.00288,0.013105,0.00069
Push Game - 1,Outside Backs,0 days 00:04:01,551.2880588,136.8639663,30.56375,3.7475,3.4975,0.7575,0,6.94755125,2.5,2.125,0.125,0.25625,3.50982625,-3.52182,0.61517125,148.6746213,2.0291475,1.375,1.875,2.7463925,0.126465,0.01550625,0,0.00776125,0.002715,0.010345,0.0005175
Push Game - 1,Service,0 days 00:04:01,599.4222243,148.8138586,29.40857143,12.92,12.34428571,1.662857143,0.142857143,6.883451429,3.714285714,2.571428571,0.142857143,0.505714286,3.527214286,-4.065772857,0.737542857,178.2493729,1.810921429,1.571428571,2.142857143,3.067528571,0.121682857,0.053458571,0,0.008868571,0.003032857,0.01537,0.000591429
Push Game - 1,Unknown,0 days 00:04:01,549.31018,136.37293,0,0,0,0,0,5.31919,0,2,0,0,2.71257,-3.84437,0.78588,189.93037,16.06328,2,2,2.78577,0,0,0,0.00828,0.00275,0,0
Push Game - 2,Edges,0 days 00:04:07,504.38652,122.0388375,0,0,0,0,0,4.9810075,1.25,2,0,0.0725,2.91807,-3.374445,0.5490825,136.1612175,1.6298,0.5,0,2.4226125,0,0,0,0,0.002335,0.0050425,0
Push Game - 2,Middles,0 days 00:04:07,510.8212483,123.5957517,7.82,0,0.811666667,0,0,5.591196667,1,1.666666667,0,0.193333333,2.694258333,-3.263806667,0.579826667,143.7853067,0.75812,3.166666667,1.333333333,2.476823333,0.031535,0,0,0.005375,0.002388333,0.004031667,0
Push Game - 2,Outside Backs,0 days 00:04:07,518.090955,125.354695,8.735,0.3975,0.5725,0,0,5.90358875,0.875,1.75,0,0.5425,2.85720875,-3.35387375,0.52769,130.8570813,-1.76242125,1.375,1.25,2.50335375,0.035225,0.0016025,0,0.00504125,0.00241375,0.00352875,0
Push Game - 2,Service,0 days 00:04:07,528.5793163,127.8924063,4.72,0.32,0,0,0,5.87050125,0.875,2.125,0,0.22875,2.85019375,-3.55543875,0.58805375,145.8260425,0.76796375,1.25,0.5,2.5799025,0.01903375,0.00129,0,0.002015,0.0024875,0.00352875,0
Push Game 1,Edges,0 days 00:04:58,674.9254925,135.7771325,4.7475,0,0.6225,0,0,5.9573675,3,3.75,0.25,0.5975,3.483185,-3.962765,0.6925125,206.5418375,3.6150025,2.75,2.25,3.4272625,0.01592,0,0,0.0075475,0.0027475,0.01006,0.0008375
Push Game 1,Middles,0 days 00:04:58,672.5304725,135.29532,11.0325,0,1.6525,0,0,6.13045,5.25,3.5,0.25,0.5775,3.6012575,-4.30479,0.7269325,216.8072625,3.0943575,3,3.25,3.4644975,0.03699,0,0,0.010895,0.0027775,0.0176025,0.0008375
Push Game 1,Outside Backs,0 days 00:04:58,621.8538438,125.10052,17.69125,2.22,1.73625,0,0,6.405105,2.25,2.25,0.125,0.33875,3.43393,-3.6980725,0.6137225,183.0426888,-1.0552275,1.375,1.25,3.10048625,0.05931875,0.00744375,0,0.00419125,0.0024825,0.00754375,0.00041875
